situation_id,record_id,start_time,end_time,validity_status,cause_type,source,road_name,lanes_closed,closure_lat,closure_lon,poslist,ingestion_time
485594,1-1775539801-e5a451e8-80a1-4f0a-b4de-be6fd7bf2b58,2026-04-10T21:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M66,2,53.593851666666666,-2.2705505,['53.595589 -2.270549 53.595283 -2.270426 53.594942 -2.270379 53.594762 -2.270378 53.59425 -2.270374 53.594034 -2.270388 53.593755 -2.270432 53.593288 -2.270534 53.593045 -2.270623 53.592865 -2.270683 53.59228 -2.27089 53.592127 -2.27095'],2026-04-12 20:51:16.315983
485594,1-1775543017-51afe8b9-f1a9-4a40-b37f-61924e9c1a5e,2026-04-10T21:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M66,3,53.6329540625,-2.2995689375,['53.633825 -2.300767 53.633834 -2.300662 53.633834 -2.300617 53.633825 -2.300541 53.633807 -2.30048 53.63379 -2.30042 53.633763 -2.300359 53.6337 -2.300253 53.63361 -2.300131 53.632992 -2.299598 53.632525 -2.299156 53.632328 -2.298958 53.631871 -2.298425 53.631378 -2.297802 53.631172 -2.297558 53.631011 -2.297376'],2026-04-12 20:51:16.316017
485594,1-1775543017-a59242a2-dd1f-4a55-9944-7d9e73845d2a,2026-04-10T21:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M66,2,53.58999863636364,-2.272091909090909,"['53.590755 -2.271539 53.590642 -2.271726 53.590579 -2.271816 53.59048 -2.271906 53.590318 -2.272011 53.590241 -2.272048', '53.590241 -2.272048 53.590102 -2.272115 53.589454 -2.272413 53.588897 -2.272606 53.588276 -2.272783']",2026-04-12 20:51:16.316054
485594,1-1775016477-7a3ca11a-665a-4c09-be66-46473e6b6029,2026-04-10T21:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M66,3,53.6329540625,-2.2995689375,['53.633825 -2.300767 53.633834 -2.300662 53.633834 -2.300617 53.633825 -2.300541 53.633807 -2.30048 53.63379 -2.30042 53.633763 -2.300359 53.6337 -2.300253 53.63361 -2.300131 53.632992 -2.299598 53.632525 -2.299156 53.632328 -2.298958 53.631871 -2.298425 53.631378 -2.297802 53.631172 -2.297558 53.631011 -2.297376'],2026-04-12 20:51:16.316086
410014,1-1747841610-82b187be-01f2-45f0-88ef-91bdec812ec7,2025-05-20T19:00:00Z,2026-05-28T05:00:00Z,active,constructionWork,roadworks,A1(M),1,53.833286892857146,-1.3444256904761904,"['53.825426 -1.338243 53.82521 -1.338257 53.823862 -1.338346 53.823287 -1.338383 53.822856 -1.338405 53.821472 -1.338457 53.820789 -1.338499 53.819789 -1.338593 53.81928 -1.338644 53.819208 -1.338645 53.818642 -1.338669 53.818471 -1.338687 53.818049 -1.338724 53.815402 -1.338898', '53.804932 -1.354707 53.804934 -1.35498 53.804946 -1.355618 53.804957 -1.355967 53.804967 -1.356149 53.805015 -1.35671 53.805139 -1.358105 53.805395 -1.360516', '53.855238 -1.34609 53.854589 -1.345872 53.854463 -1.345813 53.854175 -1.345665 53.854013 -1.345592 53.853841 -1.345503 53.85358 -1.345355 53.853327 -1.345207 53.852813 -1.344881 53.852399 -1.344644 53.851939 -1.344363', '53.858247 -1.346448 53.857927 -1.346474 53.857163 -1.34647 53.856399 -1.346391', '53.856399 -1.346391 53.855481 -1.346147 53.855238 -1.34609', '53.808221 -1.342812 53.808185 -1.342858 53.808042 -1.343072 53.807721 -1.343594 53.807356 -1.344222 53.807205 -1.344513 53.807099 -1.344727 53.807054 -1.344819 53.806725 -1.345507 53.806592 -1.345798 53.806379 -1.346378 53.806149 -1.347035 53.805995 -1.347478 53.805963 -1.347569 53.805893 -1.347813 53.80569 -1.348545 53.805611 -1.34885 53.805514 -1.349292 53.805357 -1.35013 53.805261 -1.350708 53.805166 -1.351347 53.805088 -1.351926 53.80502 -1.352671 53.804995 -1.353005 53.804954 -1.353674 53.804939 -1.35419 53.804932 -1.354707', '53.844541 -1.342563 53.843991 -1.342404 53.843775 -1.342332 53.843613 -1.342273 53.84328 -1.342157 53.842947 -1.34201 53.842694 -1.341893 53.842631 -1.341863 53.840981 -1.340856 53.840052 -1.340309 53.839547 -1.340012 53.839455 -1.33997 53.8387 -1.339645 53.838124 -1.339396 53.837079 -1.33905 53.836764 -1.338946 53.836479 -1.33888 53.836449 -1.338875 53.833264 -1.338257 53.832562 -1.338116 53.832462 -1.338104 53.831195 -1.33797 53.829775 -1.337947 53.827456 -1.338075 53.826827 -1.33813 53.825726 -1.338228 53.825699 -1.33823 53.825597 -1.338241 53.825426 -1.338243', '53.851533 -1.344126 53.85138 -1.344037 53.850992 -1.34386 53.850352 -1.343566 53.849992 -1.34342 53.849641 -1.343298 53.849569 -1.343275 53.849083 -1.343145 53.848687 -1.343045 53.848219 -1.342961 53.847976 -1.342935 53.846932 -1.3428', '53.846932 -1.3428 53.84546 -1.342695 53.845458 -1.342694 53.844541 -1.342563', '53.805395 -1.360516 53.805525 -1.361828', '53.864832 -1.346807 53.8644 -1.346662 53.864136 -1.346575 53.863697 -1.346429 53.863454 -1.346342 53.86322 -1.346254 53.862743 -1.346155 53.86232 -1.346086 53.861772 -1.346049 53.861374 -1.346066', '53.814649 -1.338957 53.813504 -1.339122 53.813358 -1.339148 53.813046 -1.339206 53.811967 -1.339579 53.811503 -1.339805 53.811478 -1.339817 53.811162 -1.339971 53.810777 -1.34019 53.81058 -1.34033 53.810529 -1.340367 53.810275 -1.340547 53.809497 -1.341288 53.809354 -1.341427', '53.851939 -1.344363 53.851767 -1.344259 53.851533 -1.344126', '53.861374 -1.346066 53.860024 -1.346246 53.860023 -1.346246 53.858879 -1.346398 53.858247 -1.346448', '53.869332 -1.348279 53.869131 -1.348207 53.869109 -1.3482 53.868985 -1.34816 53.868523 -1.348012 53.868064 -1.347897 53.867461 -1.347724 53.866966 -1.34758 53.866426 -1.347391 53.866002 -1.34723 53.865525 -1.347069 53.865354 -1.347012 53.865104 -1.346914 53.864832 -1.346807', '53.809354 -1.341427 53.809238 -1.34155 53.808899 -1.34192 53.808577 -1.342335 53.808508 -1.342427 53.808221 -1.342812', '53.815402 -1.338898 53.814649 -1.338957']",2026-04-12 20:51:16.316364
462953,1-1775231715-71c8d80b-d276-4ef0-bb4d-ea2eee7f5541,2026-04-10T21:15:00Z,2026-04-11T05:00:00Z,planned,constructionWork,roadworks,M40,3,51.65969042857143,-0.9115198571428571,"['51.659791 -0.913172 51.659802 -0.913199', '51.658718 -0.90662 51.659051 -0.908116 51.659258 -0.909021 51.65981 -0.911337 51.65995 -0.911925 51.659961 -0.912098 51.659961 -0.912171 51.659944 -0.912301 51.659936 -0.912388 51.659868 -0.912766 51.659825 -0.912992 51.659791 -0.913172']",2026-04-12 20:51:16.316424
462962,1-1762863723-3c33bf3f-8566-4656-8f82-2d07e08e2a71,2025-10-30T06:00:00Z,2027-04-01T05:00:00Z,active,constructionWork,roadworks,A47,1,52.597465663551404,1.2377596261682242,"['52.595779 1.23755 52.595418 1.238607 52.595262 1.239054 52.594971 1.239815 52.594875 1.240044', '52.600366 1.227671 52.599805 1.228536 52.59934 1.229309 52.598875 1.230103 52.598709 1.230387 52.598567 1.230642 52.598387 1.230984 52.597902 1.231952 52.597759 1.232252 52.597157 1.233552 52.596818 1.234428 52.596497 1.235305 52.595839 1.237354 52.595779 1.23755', '52.59428 1.241418 52.594155 1.241704 52.593888 1.242246 52.593745 1.242531 52.593452 1.24307 52.592611 1.244559 52.591504 1.246559 52.590284 1.248729 52.589669 1.249835 52.589158 1.250742 52.587995 1.252827 52.587615 1.253552 52.587491 1.253808 52.587376 1.254066 52.587222 1.254424 52.586971 1.255045 52.586875 1.255284 52.586806 1.255515 52.586601 1.256076 52.586384 1.256783 52.586223 1.257406 52.58607 1.258074 52.585925 1.258772 52.585773 1.25972 52.585691 1.260379', '52.594875 1.240044 52.594519 1.240904 52.59428 1.241418', '52.585691 1.260379 52.585691 1.260391 52.585667 1.260599 52.585641 1.260892 52.585603 1.261317 52.585582 1.261744 52.585562 1.262156 52.585549 1.262938 52.585548 1.263632 52.585577 1.264283 52.585592 1.264624 52.585652 1.265382 52.585723 1.266081 52.585798 1.266618 52.585844 1.266917 52.58589 1.267201 52.585992 1.267725 52.586081 1.268134', '52.616387 1.210772 52.616013 1.211196 52.615531 1.211764 52.615267 1.212058 52.614844 1.212541 52.614551 1.21288 52.614223 1.213232 52.613751 1.213765 52.613212 1.214349 52.612512 1.215101 52.612276 1.215364 52.611935 1.215721 52.611536 1.216138 52.610977 1.216696 52.610405 1.217293 52.610054 1.217654 52.609471 1.218247 52.609183 1.218524 52.608928 1.218774 52.607879 1.219826 52.607373 1.220326 52.606953 1.220739 52.606486 1.221183', '52.602869 1.224693 52.602578 1.224991 52.602282 1.225306 52.60196 1.225622 52.601743 1.22586 52.601337 1.226327 52.601 1.226745 52.600736 1.227107 52.600366 1.227671', '52.60375 1.223838 52.603389 1.224199 52.602869 1.224693', '52.606486 1.221183 52.606021 1.221634 52.605734 1.221917 52.605087 1.222561 52.604747 1.222896 52.604149 1.223458 52.60375 1.223838']",2026-04-12 20:51:16.316614
460852,1-1766138700-fb2758eb-226b-4584-ae39-8c45dd50b557,2026-04-10T21:15:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M40,4,52.226901860696515,-1.523815751243781,"['52.242784 -1.558778 52.242594 -1.558282 52.242231 -1.557333 52.241695 -1.555918 52.241072 -1.554256', '52.238341 -1.547586 52.23778 -1.546335 52.2373 -1.545322 52.236897 -1.544488 52.236209 -1.543084 52.235788 -1.542262 52.235354 -1.541464 52.234716 -1.540294 52.234086 -1.539152 52.233234 -1.537521 52.232825 -1.536676 52.232302 -1.535545 52.231548 -1.533779', '52.222791 -1.513258 52.222429 -1.512662 52.222321 -1.512473 52.22175 -1.511469 52.22146 -1.510949 52.221442 -1.510916 52.220696 -1.50946', '52.215446 -1.49633 52.215392 -1.496171 52.215074 -1.495281 52.214901 -1.494859 52.214538 -1.493985 52.214275 -1.493402 52.214066 -1.492966 52.213613 -1.492049 52.213187 -1.491278 52.212951 -1.490871 52.212553 -1.490217 52.212417 -1.489999 52.211856 -1.489171 52.21012 -1.486805 52.209486 -1.485891 52.209038 -1.485195 52.209036 -1.485191', '52.241072 -1.554256 52.241023 -1.554109 52.240442 -1.552592 52.239951 -1.551337 52.23977 -1.550914 52.239534 -1.550316 52.239235 -1.549616 52.239044 -1.549194', '52.256286 -1.585394 52.256185 -1.584985 52.256167 -1.584927', '52.192852 -1.459121 52.192579 -1.458583 52.192008 -1.457551 52.191555 -1.456781 52.19091 -1.455717', '52.204004 -1.476062 52.203914 -1.475932 52.203452 -1.475249 52.203144 -1.474818 52.203018 -1.47464 52.202674 -1.474176 52.202122 -1.473465 52.201598 -1.472842 52.201065 -1.472219 52.200256 -1.471307 52.199999 -1.471017 52.199637 -1.470597 52.199194 -1.470061 52.198489 -1.469163 52.197955 -1.468437 52.197385 -1.46761 52.197068 -1.467131 52.196444 -1.466129 52.19633 -1.46594 52.196 -1.465388 52.195592 -1.464647 52.195302 -1.464109 52.195123 -1.46376 52.194884 -1.463295 52.194512 -1.462539 52.193846 -1.461142 52.19336 -1.460124 52.193087 -1.459586', '52.216346 -1.49901 52.215446 -1.49633', '52.193087 -1.459586 52.192924 -1.459252 52.192852 -1.459121', '52.209036 -1.485191 52.208998 -1.485135 52.208844 -1.484888 52.208472 -1.484263 52.208146 -1.483682 52.207539 -1.482547 52.207348 -1.482169 52.206586 -1.480641 52.206233 -1.479958 52.20587 -1.479245 52.205562 -1.478678 52.205127 -1.477893 52.204774 -1.477293 52.204656 -1.477093 52.20423 -1.476411 52.204004 -1.476062', '52.239044 -1.549194 52.238341 -1.547586', '52.220696 -1.50946 52.219593 -1.507248 52.219193 -1.506374 52.218449 -1.50467 52.218067 -1.503737 52.217759 -1.50295 52.217013 -1.500983 52.216704 -1.500093 52.216576 -1.499714 52.216346 -1.49901', '52.256167 -1.584927 52.256067 -1.584488 52.255958 -1.584094 52.255775 -1.583451 52.255604 -1.582866 52.255493 -1.582486 52.255448 -1.582355 52.255203 -1.581596 52.254975 -1.580938 52.254812 -1.580476 52.254748 -1.580296 52.254619 -1.579946 52.254458 -1.579508 52.254177 -1.578807 52.253832 -1.577961 52.253587 -1.577406 52.253216 -1.57659 52.25318 -1.576512 52.253025 -1.576181 52.252727 -1.575569 52.252301 -1.574767 52.25203 -1.574272 52.251822 -1.573911 52.251559 -1.573456 52.251378 -1.57315 52.251134 -1.572757 52.250592 -1.571942 52.250375 -1.571607 52.250131 -1.571272 52.24855 -1.56912 52.248477 -1.569017 52.247691 -1.567898 52.246796 -1.566588 52.246652 -1.566355 52.246398 -1.565948 52.245675 -1.56471 52.245213 -1.563894 52.244652 -1.562845 52.244235 -1.562029 52.243728 -1.560965 52.243428 -1.560294 52.243265 -1.559915 52.24283 -1.55888 52.242784 -1.558778', '52.231548 -1.533779 52.231082 -1.532548 52.230588 -1.531147 52.230275 -1.530184 52.229932 -1.529134 52.229021 -1.525922 52.228631 -1.524644 52.228254 -1.523521 52.228218 -1.523404 52.228145 -1.523185 52.2278 -1.522296 52.227436 -1.521406 52.227146 -1.520751 52.226819 -1.520037 52.226393 -1.519163 52.226194 -1.518785 52.226167 -1.518733 52.225931 -1.51829 52.225705 -1.517897 52.225516 -1.517569 52.225343 -1.517271 52.224963 -1.51666 52.224356 -1.515722 52.223667 -1.514654 52.223479 -1.514364 52.222945 -1.51352 52.222791 -1.513258', '52.25721 -1.590654 52.257159 -1.590177 52.257147 -1.59006 52.257018 -1.589094 52.256898 -1.588275 52.256775 -1.587543 52.25677 -1.587514 52.25666 -1.587017 52.256395 -1.585848 52.256322 -1.585555 52.256286 -1.585394']",2026-04-12 20:51:16.316921
460852,1-1766138700-7f2411f1-f3cb-4373-8679-fabf786ceb6a,2026-04-10T21:15:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M40,2,52.25974241071429,-1.6104438749999999,"['52.259576 -1.611927 52.259477 -1.611649 52.259395 -1.611416 52.259104 -1.610539 52.25881 -1.609501 52.25879 -1.609428 52.258677 -1.609034 52.258458 -1.60823 52.258313 -1.607674 52.258111 -1.60687 52.258032 -1.606475', '52.261799 -1.617359 52.261552 -1.616759 52.260891 -1.615197 52.260755 -1.614876', '52.258032 -1.606475 52.257866 -1.605847 52.257656 -1.604955 52.25762 -1.604765 52.257519 -1.604341 52.257428 -1.603873 52.257327 -1.603317 52.257226 -1.602688 52.257171 -1.602234 52.257115 -1.601649 52.257095 -1.601224 52.257076 -1.600829 52.257065 -1.600155 52.25708 -1.599305 52.257156 -1.597986 52.257225 -1.597048 52.257319 -1.595538 52.257344 -1.594951 52.25736 -1.594453 52.257357 -1.593711', '52.264434 -1.627342 52.26428 -1.626494 52.263824 -1.624242 52.263577 -1.623086 52.263494 -1.622742 52.26349 -1.622729 52.263404 -1.622385 52.263186 -1.621522 52.262876 -1.620455 52.262815 -1.62022', '52.260755 -1.614876 52.260537 -1.614395 52.260211 -1.613606 52.260111 -1.613343 52.25983 -1.612613 52.259576 -1.611927', '52.262815 -1.62022 52.262068 -1.618015 52.261858 -1.617504', '52.261858 -1.617504 52.261799 -1.617359']",2026-04-12 20:51:16.317062
476239,1-1768224545-b66ec738-00a0-4a25-a3c7-541e2be49ec9,2026-04-10T19:00:00Z,2026-04-11T04:00:00Z,planned,roadMaintenance,roadworks,A50,2,52.93815983068783,-1.9811286402116401,"['52.949874 -2.015793 52.949649 -2.015361 52.94902 -2.014215 52.948813 -2.013857 52.9484 -2.013113 52.948166 -2.012696 52.947265 -2.011165 52.946632 -2.010032 52.946326 -2.009465 52.946144 -2.009094 52.945901 -2.008633 52.945263 -2.007353 52.944724 -2.006237 52.944301 -2.005299 52.944032 -2.004659 52.943223 -2.00271 52.943007 -2.002144 52.942755 -2.001445 52.942486 -2.000686', '52.914967 -1.90368 52.914965 -1.903671 52.91485 -1.903234 52.914343 -1.901212', '52.942486 -2.000686 52.942387 -2.000388 52.942063 -1.999451 52.941659 -1.9982 52.94049 -1.994585 52.940103 -1.99332 52.94004 -1.993123 52.939591 -1.991713 52.939411 -1.991118 52.939129 -1.99024', '52.951042 -2.018187 52.950854 -2.017758 52.950521 -2.017043 52.950162 -2.016329 52.949874 -2.015793', '52.925554 -1.941424 52.925419 -1.941111 52.925041 -1.940145 52.924744 -1.939387 52.924465 -1.938658 52.924212 -1.93796 52.923933 -1.937157 52.923591 -1.936131 52.923483 -1.935779 52.923285 -1.935135 52.922988 -1.934109 52.922736 -1.933113 52.922528 -1.932251 52.922411 -1.931715 52.922123 -1.930139 52.922059 -1.929693 52.921933 -1.929054 52.921608 -1.927076 52.921491 -1.926392 52.92141 -1.925991 52.921221 -1.925024 52.920761 -1.922883 52.920301 -1.920995 52.920262 -1.920846 52.920261 -1.920844', '52.952546 -2.022531 52.952489 -2.022298 52.9523 -2.021643 52.951878 -2.020348 52.95166 -2.019752 52.951465 -2.019216 52.951213 -2.018576 52.951042 -2.018187', '52.954653 -2.034364 52.954536 -2.033492 52.954195 -2.031215 52.954033 -2.030188 52.954031 -2.030173 52.9538 -2.028833 52.953561 -2.027493 52.953181 -2.025364 52.95316 -2.02526 52.953019 -2.024561 52.952929 -2.024159 52.95266 -2.022968 52.952546 -2.022531', '52.962115 -2.055195 52.961976 -2.055155 52.961717 -2.054985 52.961542 -2.054802 52.961095 -2.054216 52.960901 -2.053943 52.960629 -2.053559 52.960294 -2.052978 52.960106 -2.052623 52.959925 -2.052281 52.959807 -2.052048 52.959447 -2.051271 52.959047 -2.050467 52.958769 -2.049828 52.958562 -2.049354 52.958216 -2.048486 52.957832 -2.047531 52.957381 -2.046237 52.957336 -2.046103 52.957175 -2.045626 52.956977 -2.045001 52.956394 -2.04305 52.955999 -2.041546 52.955909 -2.041174 52.955828 -2.040817 52.955737 -2.040444 52.955589 -2.039759 52.955487 -2.039298 52.955218 -2.037854 52.954993 -2.036529 52.954653 -2.034364', '52.935238 -1.976523 52.935085 -1.975913 52.934963 -1.975408 52.934941 -1.975318 52.93468 -1.974128 52.934509 -1.97334 52.934257 -1.972031 52.934203 -1.971689 52.934068 -1.97093 52.933816 -1.969413 52.933708 -1.968639 52.933492 -1.966899 52.933384 -1.966051 52.933194 -1.964146 52.933095 -1.962807 52.932987 -1.961588 52.93296 -1.96126 52.932825 -1.960279 52.932608 -1.959029 52.932374 -1.957899 52.932275 -1.957527 52.932086 -1.956813 52.931755 -1.955772 52.931726 -1.955683 52.931654 -1.955489 52.931303 -1.954537 52.930735 -1.953095 52.930548 -1.952619 52.930413 -1.952277 52.929873 -1.950954 52.929783 -1.950747 52.929621 -1.950374 52.929414 -1.949824 52.929324 -1.949615 52.92918 -1.949303 52.928919 -1.948708 52.928622 -1.948099 52.928199 -1.947177 52.928163 -1.9471 52.927992 -1.946731 52.927587 -1.945898 52.927245 -1.945185 52.926606 -1.943832 52.925869 -1.942167 52.925779 -1.941944 52.925716 -1.94181 52.925554 -1.941424', '52.920261 -1.920844 52.919787 -1.919092 52.919535 -1.918245 52.919364 -1.917606 52.919148 -1.916907 52.918868 -1.916016 52.918697 -1.91554 52.918004 -1.913534 52.917724 -1.912746 52.917535 -1.912211 52.916968 -1.910517 52.916499 -1.909016 52.916432 -1.908793 52.91594 -1.907173 52.915472 -1.905538 52.915309 -1.904973 52.914967 -1.90368', '52.939129 -1.99024 52.938781 -1.989124 52.937999 -1.986565 52.937001 -1.983144 52.936893 -1.982772 52.936533 -1.981507 52.936066 -1.979767 52.935868 -1.979008 52.935571 -1.977862 52.935238 -1.976523']",2026-04-12 20:51:16.317314
